Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_SMBJ45CA,D,45 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 45 V,Littelfuse,SMBJ45CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ45CA,0.0,Bidirectional TVS
D_SMBJ48CA,D,48 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 48 V,Littelfuse,SMBJ48CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ48CA,0.0,Bidirectional TVS
D_SMBJ51CA,D,51 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 51 V,Littelfuse,SMBJ51CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ51CA,0.0,Bidirectional TVS
D_SMBJ54CA,D,54 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 54 V,Littelfuse,SMBJ54CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ54CA,0.0,Bidirectional TVS
D_SMBJ58CA,D,58 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 58 V,Littelfuse,SMBJ58CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ58CA,0.0,Bidirectional TVS
D_SMBJ60CA,D,60 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 60 V,Littelfuse,SMBJ60CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ60CA,0.0,Bidirectional TVS
D_SMBJ64CA,D,64 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 64 V,Littelfuse,SMBJ64CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ64CA,0.0,Bidirectional TVS
D_SMBJ70CA,D,70 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 70 V,Littelfuse,SMBJ70CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ70CA,0.0,Bidirectional TVS
D_SMBJ75CA,D,75 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 75 V,Littelfuse,SMBJ75CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ75CA,0.0,Bidirectional TVS
D_SMBJ78CA,D,78 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 78 V,Littelfuse,SMBJ78CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ78CA,0.0,Bidirectional TVS
D_SMBJ85CA,D,85 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 85 V,Littelfuse,SMBJ85CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ85CA,0.0,Bidirectional TVS
D_SMBJ90CA,D,90 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 90 V,Littelfuse,SMBJ90CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ90CA,0.0,Bidirectional TVS
D_SMBJ100CA,D,100 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 100 V,Littelfuse,SMBJ100CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ100CA,0.0,Bidirectional TVS
D_SMBJ110CA,D,110 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 110 V,Littelfuse,SMBJ110CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ110CA,0.0,Bidirectional TVS
D_SMBJ120CA,D,120 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 120 V,Littelfuse,SMBJ120CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ120CA,0.0,Bidirectional TVS
D_SMBJ130CA,D,130 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 130 V,Littelfuse,SMBJ130CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ130CA,0.0,Bidirectional TVS
D_SMBJ150CA,D,150 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 150 V,Littelfuse,SMBJ150CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ150CA,0.0,Bidirectional TVS
D_SMBJ170CA,D,170 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 170 V,Littelfuse,SMBJ170CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ170CA,0.0,Bidirectional TVS
D_SMBJ180CA,D,180 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 180 V,Littelfuse,SMBJ180CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ180CA,0.0,Bidirectional TVS
D_SMBJ188CA,D,188 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 188 V,Littelfuse,SMBJ188CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ188CA,0.0,Bidirectional TVS
D_SMBJ200CA,D,200 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 200 V,Littelfuse,SMBJ200CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ200CA,0.0,Bidirectional TVS
D_SMBJ220CA,D,220 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 220 V,Littelfuse,SMBJ220CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ220CA,0.0,Bidirectional TVS
D_SMBJ250CA,D,250 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 250 V,Littelfuse,SMBJ250CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ250CA,0.0,Bidirectional TVS
D_SMBJ300CA,D,300 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 300 V,Littelfuse,SMBJ300CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ300CA,0.0,Bidirectional TVS
D_SMBJ350CA,D,350 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 350 V,Littelfuse,SMBJ350CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ350CA,0.0,Bidirectional TVS
D_SMBJ400CA,D,400 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 400 V,Littelfuse,SMBJ400CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ400CA,0.0,Bidirectional TVS
D_SMBJ440CA,D,440 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 440 V,Littelfuse,SMBJ440CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ440CA,0.0,Bidirectional TVS
