Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_MMSZ5244BT1G,D,14.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 14.0 V,Onsemi,MMSZ5244BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5244BT1G,0.5,Zener
D_MMSZ5245BT1G,D,15.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 15.0 V,Onsemi,MMSZ5245BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5245BT1G,0.5,Zener
D_MMSZ5246BT1G,D,16.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 16.0 V,Onsemi,MMSZ5246BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5246BT1G,0.5,Zener
D_MMSZ5247BT1G,D,17.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 17.0 V,Onsemi,MMSZ5247BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5247BT1G,0.5,Zener
D_MMSZ5248BT1G,D,18.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 18.0 V,Onsemi,MMSZ5248BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5248BT1G,0.5,Zener
D_MMSZ5249BT1G,D,19.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 19.0 V,Onsemi,MMSZ5249BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5249BT1G,0.5,Zener
D_MMSZ5250BT1G,D,20.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 20.0 V,Onsemi,MMSZ5250BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5250BT1G,0.5,Zener
D_MMSZ5251BT1G,D,22.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 22.0 V,Onsemi,MMSZ5251BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5251BT1G,0.5,Zener
D_MMSZ5252BT1G,D,24.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 24.0 V,Onsemi,MMSZ5252BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5252BT1G,0.5,Zener
D_MMSZ5253BT1G,D,25.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 25.0 V,Onsemi,MMSZ5253BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5253BT1G,0.5,Zener
