Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type,3dviewer Link
C_GCM1555C1H330FA16J,C,33 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H330FA16-01.pdf,CAP SMD 33 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H330FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H330FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H360FA16D,C,36 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H360FA16-01.pdf,CAP SMD 36 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H360FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H360FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H360FA16J,C,36 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H360FA16-01.pdf,CAP SMD 36 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H360FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H360FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H390FA16D,C,39 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H390FA16-01.pdf,CAP SMD 39 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H390FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H390FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H390FA16J,C,39 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H390FA16-01.pdf,CAP SMD 39 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H390FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H390FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H430FA16D,C,43 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H430FA16-01.pdf,CAP SMD 43 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H430FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H430FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H430FA16J,C,43 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H430FA16-01.pdf,CAP SMD 43 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H430FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H430FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H470FA16D,C,47 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H470FA16-01.pdf,CAP SMD 47 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H470FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H470FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H470FA16J,C,47 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H470FA16-01.pdf,CAP SMD 47 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H470FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H470FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H510FA16D,C,51 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H510FA16-01.pdf,CAP SMD 51 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H510FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H510FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H510FA16J,C,51 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H510FA16-01.pdf,CAP SMD 51 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H510FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H510FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H560FA16D,C,56 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H560FA16-01.pdf,CAP SMD 56 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H560FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H560FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H560FA16J,C,56 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H560FA16-01.pdf,CAP SMD 56 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H560FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H560FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H620FA16D,C,62 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H620FA16-01.pdf,CAP SMD 62 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H620FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H620FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H620FA16J,C,62 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H620FA16-01.pdf,CAP SMD 62 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H620FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H620FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H680FA16D,C,68 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H680FA16-01.pdf,CAP SMD 68 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H680FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H680FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H680FA16J,C,68 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H680FA16-01.pdf,CAP SMD 68 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H680FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H680FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H750FA16D,C,75 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H750FA16-01.pdf,CAP SMD 75 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H750FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H750FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H750FA16J,C,75 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H750FA16-01.pdf,CAP SMD 75 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H750FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H750FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H820FA16D,C,82 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H820FA16-01.pdf,CAP SMD 82 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H820FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H820FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H820FA16J,C,82 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H820FA16-01.pdf,CAP SMD 82 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H820FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H820FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H910FA16D,C,91 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H910FA16-01.pdf,CAP SMD 91 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H910FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H910FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H910FA16J,C,91 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H910FA16-01.pdf,CAP SMD 91 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H910FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H910FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H101FA16D,C,100 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H101FA16-01.pdf,CAP SMD 100 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H101FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H101FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H101FA16J,C,100 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H101FA16-01.pdf,CAP SMD 100 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H101FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H101FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H111FA16D,C,110 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H111FA16-01.pdf,CAP SMD 110 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H111FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H111FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H111FA16J,C,110 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H111FA16-01.pdf,CAP SMD 110 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H111FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H111FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H121FA16D,C,120 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H121FA16-01.pdf,CAP SMD 120 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H121FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H121FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H121FA16J,C,120 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H121FA16-01.pdf,CAP SMD 120 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H121FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H121FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H131FA16D,C,130 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H131FA16-01.pdf,CAP SMD 130 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H131FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H131FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H131FA16J,C,130 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H131FA16-01.pdf,CAP SMD 130 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H131FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H131FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H151FA16D,C,150 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H151FA16-01.pdf,CAP SMD 150 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H151FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H151FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H151FA16J,C,150 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H151FA16-01.pdf,CAP SMD 150 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H151FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H151FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H161FA16D,C,160 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H161FA16-01.pdf,CAP SMD 160 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H161FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H161FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H161FA16J,C,160 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H161FA16-01.pdf,CAP SMD 160 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H161FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H161FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H181FA16D,C,180 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H181FA16-01.pdf,CAP SMD 180 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H181FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H181FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H181FA16J,C,180 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H181FA16-01.pdf,CAP SMD 180 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H181FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H181FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H201FA16D,C,200 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H201FA16-01.pdf,CAP SMD 200 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H201FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H201FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H201FA16J,C,200 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H201FA16-01.pdf,CAP SMD 200 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H201FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H201FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H221FA16D,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H221FA16-01.pdf,CAP SMD 220 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H221FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H221FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H221FA16J,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H221FA16-01.pdf,CAP SMD 220 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H221FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H221FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H241FA16D,C,240 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H241FA16-01.pdf,CAP SMD 240 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H241FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H241FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H241FA16J,C,240 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H241FA16-01.pdf,CAP SMD 240 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H241FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H241FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H271FA16D,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H271FA16-01.pdf,CAP SMD 270 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H271FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H271FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H271FA16J,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H271FA16-01.pdf,CAP SMD 270 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H271FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H271FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H301FA16D,C,300 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H301FA16-01.pdf,CAP SMD 300 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H301FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H301FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H301FA16J,C,300 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H301FA16-01.pdf,CAP SMD 300 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H301FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H301FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H331FA16D,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H331FA16-01.pdf,CAP SMD 330 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H331FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H331FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H331FA16J,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H331FA16-01.pdf,CAP SMD 330 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H331FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H331FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H361FA16D,C,360 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H361FA16-01.pdf,CAP SMD 360 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H361FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H361FA16D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GCM1555C1H361FA16J,C,360 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H361FA16-01.pdf,CAP SMD 360 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H361FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H361FA16J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
