Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,3dviewer Link,Component Type
R_RT2010FKE0747KL,R,47 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE0747KL,RES SMD 47 kΩ 1% 2010 200V,Yageo,RT2010FKE0747KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE0747KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE0749K9L,R,49.9 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE0749K9L,RES SMD 49.9 kΩ 1% 2010 200V,Yageo,RT2010FKE0749K9L,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE0749K9L,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE0768KL,R,68 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE0768KL,RES SMD 68 kΩ 1% 2010 200V,Yageo,RT2010FKE0768KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE0768KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07100KL,R,100 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07100KL,RES SMD 100 kΩ 1% 2010 200V,Yageo,RT2010FKE07100KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07100KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07150KL,R,150 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07150KL,RES SMD 150 kΩ 1% 2010 200V,Yageo,RT2010FKE07150KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07150KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07200KL,R,200 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07200KL,RES SMD 200 kΩ 1% 2010 200V,Yageo,RT2010FKE07200KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07200KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07220KL,R,220 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07220KL,RES SMD 220 kΩ 1% 2010 200V,Yageo,RT2010FKE07220KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07220KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07330KL,R,330 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07330KL,RES SMD 330 kΩ 1% 2010 200V,Yageo,RT2010FKE07330KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07330KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07383KL,R,383 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07383KL,RES SMD 383 kΩ 1% 2010 200V,Yageo,RT2010FKE07383KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07383KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07470KL,R,470 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07470KL,RES SMD 470 kΩ 1% 2010 200V,Yageo,RT2010FKE07470KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07470KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07510KL,R,510 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07510KL,RES SMD 510 kΩ 1% 2010 200V,Yageo,RT2010FKE07510KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07510KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07560KL,R,560 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07560KL,RES SMD 560 kΩ 1% 2010 200V,Yageo,RT2010FKE07560KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07560KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE07619KL,R,619 kΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE07619KL,RES SMD 619 kΩ 1% 2010 200V,Yageo,RT2010FKE07619KL,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE07619KL,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
R_RT2010FKE071ML,R,1 MΩ,resistor_footprints:R_2010_5025Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT2010FKE071ML,RES SMD 1 MΩ 1% 2010 200V,Yageo,RT2010FKE071ML,1%,50 ppm/°C,200V,2010,5025,RT2010FKE07,https://www.trustedparts.com/en/search/RT2010FKE071ML,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_2010.step,Resistor
