Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,3dviewer Link,Component Type
R_CRCW060332R4FKEAHP,R,32.4 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 32.4 Ω 1% 0603 75V,Vishay,CRCW060332R4FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060332R4FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060333R0FKEAHP,R,33 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 33 Ω 1% 0603 75V,Vishay,CRCW060333R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060333R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060333R2FKEAHP,R,33.2 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 33.2 Ω 1% 0603 75V,Vishay,CRCW060333R2FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060333R2FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060336R0FKEAHP,R,36 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 36 Ω 1% 0603 75V,Vishay,CRCW060336R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060336R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060337R4FKEAHP,R,37.4 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 37.4 Ω 1% 0603 75V,Vishay,CRCW060337R4FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060337R4FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060338R3FKEAHP,R,38.3 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 38.3 Ω 1% 0603 75V,Vishay,CRCW060338R3FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060338R3FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060339R0FKEAHP,R,39 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 39 Ω 1% 0603 75V,Vishay,CRCW060339R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060339R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060343R0FKEAHP,R,43 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 43 Ω 1% 0603 75V,Vishay,CRCW060343R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060343R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060347R0FKEAHP,R,47 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 47 Ω 1% 0603 75V,Vishay,CRCW060347R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060347R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060347R5FKEAHP,R,47.5 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 47.5 Ω 1% 0603 75V,Vishay,CRCW060347R5FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060347R5FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
