Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_RMCF0402JT130R,R,130 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 130 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT130R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT130R,Resistor
R_RMCF0402JT150R,R,150 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 150 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT150R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT150R,Resistor
R_RMCF0402JT160R,R,160 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 160 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT160R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT160R,Resistor
R_RMCF0402JT180R,R,180 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 180 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT180R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT180R,Resistor
R_RMCF0402JT200R,R,200 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 200 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT200R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT200R,Resistor
R_RMCF0402JT220R,R,220 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 220 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT220R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT220R,Resistor
R_RMCF0402JT240R,R,240 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 240 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT240R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT240R,Resistor
R_RMCF0402JT270R,R,270 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 270 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT270R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT270R,Resistor
R_RMCF0402JT300R,R,300 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 300 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT300R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT300R,Resistor
R_RMCF0402JT330R,R,330 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 330 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT330R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT330R,Resistor
R_RMCF0402JT360R,R,360 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 360 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT360R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT360R,Resistor
R_RMCF0402JT390R,R,390 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 390 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT390R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT390R,Resistor
R_RMCF0402JT430R,R,430 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 430 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT430R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT430R,Resistor
R_RMCF0402JT470R,R,470 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 470 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT470R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT470R,Resistor
R_RMCF0402JT510R,R,510 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 510 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT510R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT510R,Resistor
R_RMCF0402JT560R,R,560 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 560 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT560R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT560R,Resistor
R_RMCF0402JT620R,R,620 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 620 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT620R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT620R,Resistor
R_RMCF0402JT680R,R,680 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 680 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT680R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT680R,Resistor
R_RMCF0402JT750R,R,750 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 750 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT750R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT750R,Resistor
R_RMCF0402JT820R,R,820 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 820 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT820R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT820R,Resistor
R_RMCF0402JT910R,R,910 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 910 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT910R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT910R,Resistor
R_RMCF0402JT1K0,R,1 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K0,Resistor
R_RMCF0402JT1K10,R,1.1 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.1 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K10,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K10,Resistor
R_RMCF0402JT1K20,R,1.2 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.2 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K20,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K20,Resistor
R_RMCF0402JT1K30,R,1.3 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.3 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K30,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K30,Resistor
R_RMCF0402JT1K50,R,1.5 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.5 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K50,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K50,Resistor
R_RMCF0402JT1K60,R,1.6 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.6 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K60,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K60,Resistor
R_RMCF0402JT1K80,R,1.8 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 1.8 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT1K80,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT1K80,Resistor
R_RMCF0402JT2K0,R,2 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 2 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT2K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT2K0,Resistor
R_RMCF0402JT2K20,R,2.2 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 2.2 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT2K20,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT2K20,Resistor
R_RMCF0402JT2K40,R,2.4 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 2.4 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT2K40,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT2K40,Resistor
R_RMCF0402JT2K70,R,2.7 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 2.7 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT2K70,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT2K70,Resistor
R_RMCF0402JT3K0,R,3 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 3 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT3K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT3K0,Resistor
R_RMCF0402JT3K30,R,3.3 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 3.3 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT3K30,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT3K30,Resistor
R_RMCF0402JT3K60,R,3.6 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 3.6 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT3K60,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT3K60,Resistor
R_RMCF0402JT3K90,R,3.9 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 3.9 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT3K90,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT3K90,Resistor
R_RMCF0402JT4K30,R,4.3 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 4.3 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT4K30,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT4K30,Resistor
R_RMCF0402JT4K70,R,4.7 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 4.7 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT4K70,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT4K70,Resistor
R_RMCF0402JT5K10,R,5.1 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 5.1 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT5K10,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT5K10,Resistor
R_RMCF0402JT5K60,R,5.6 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 5.6 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT5K60,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT5K60,Resistor
R_RMCF0402JT6K20,R,6.2 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 6.2 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT6K20,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT6K20,Resistor
R_RMCF0402JT6K80,R,6.8 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 6.8 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT6K80,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT6K80,Resistor
R_RMCF0402JT7K50,R,7.5 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 7.5 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT7K50,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT7K50,Resistor
R_RMCF0402JT8K20,R,8.2 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 8.2 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT8K20,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT8K20,Resistor
R_RMCF0402JT9K10,R,9.1 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 9.1 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT9K10,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT9K10,Resistor
R_RMCF0402JT10K0,R,10 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 10 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT10K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT10K0,Resistor
R_RMCF0402JT11K0,R,11 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 11 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT11K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT11K0,Resistor
R_RMCF0402JT12K0,R,12 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 12 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT12K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT12K0,Resistor
R_RMCF0402JT13K0,R,13 kΩ,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 13 kΩ 5% 0402 50V,SEI Stackpole,RMCF0402JT13K0,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT13K0,Resistor
